ECG,ABP
0.68627451,63.05081458
0.696078431,62.73790731
0.696078431,62.2685464
0.709803922,61.95563914
0.715686275,61.95563914
0.725490196,62.42500004
0.735294118,63.67662911
0.741176471,65.55407272
0.731372549,67.90087724
0.721568627,70.56058902
0.7,73.06384716
0.676470588,75.56710531
0.654901961,77.44454892
0.635294118,78.85263163
0.609803922,79.6348998
0.596078431,79.79135343
0.570588235,79.6348998
0.545098039,79.32199253
0.529411765,79.00908526
0.525490196,78.69617799
0.519607843,78.22681709
0.515686275,77.91390982
0.515686275,77.60100255
0.505882353,77.13164165
0.515686275,76.50582712
0.509803922,75.72355894
0.509803922,74.62838351
0.525490196,73.37675443
0.560784314,71.96867172
0.574509804,70.87349629
0.6,70.56058902
0.619607843,71.49931082
0.635294118,73.2203008
0.619607843,75.09774441
0.6,76.66228075
0.545098039,77.60100255
0.525490196,78.07036346
0.505882353,78.38327073
0.494117647,79.00908526
0.5,79.6348998
0.484313725,79.94780707
0.470588235,80.41716797
0.460784314,81.35588978
0.454901961,82.76397248
0.445098039,84.79786973
0.460784314,86.5188597
0.454901961,87.30112787
0.460784314,86.83176697
0.460784314,85.73659153
0.464705882,84.95432336
0.460784314,84.48496246
0.474509804,84.17205519
0.480392157,84.17205519
0.560784314,84.01560156
0.660784314,83.70269429
0.760784314,83.38978702
0.705882353,83.07687975
0.5,82.45106521
0.129411765,81.51234341
-0.32745098,80.26071434
-0.417647059,79.1655389
-0.192156863,78.38327073
0.017647059,77.44454892
0.278431373,76.19291985
0.464705882,74.47192987
0.560784314,72.59448626
0.590196078,70.56058902
0.6,68.99605267
0.619607843,67.43151633
0.629411765,66.33634089
0.635294118,65.39761909
0.629411765,64.77180455
0.641176471,64.45889728
0.645098039,64.14599002
0.650980392,63.83308275
0.645098039,63.52017548
0.664705882,63.05081458
0.670588235,62.42500004
0.680392157,61.7991855
0.676470588,61.01691733
0.690196078,60.39110279
0.7,59.92174189
0.715686275,59.76528826
0.721568627,59.92174189
0.731372549,60.70401006
0.741176471,62.11209277
0.735294118,64.14599002
0.741176471,66.96215543
0.715686275,70.24768175
0.696078431,73.37675443
0.676470588,76.19291985
0.650980392,78.38327073
0.629411765,79.79135343
0.615686275,80.41716797
0.590196078,80.41716797
0.570588235,79.94780707
0.550980392,79.32199253
0.529411765,78.69617799
0.525490196,78.22681709
0.529411765,77.75745619
0.509803922,77.44454892
0.505882353,76.81873438
0.505882353,76.34937348
0.505882353,75.56710531
0.505882353,74.47192987
0.509803922,73.06384716
0.529411765,71.65576446
0.564705882,70.40413538
0.574509804,69.62186721
0.615686275,69.62186721
0.625490196,70.87349629
0.635294118,72.7509399
0.619607843,74.78483714
0.584313725,76.50582712
0.535294118,77.91390982
0.519607843,79.00908526
0.505882353,79.47844617
0.490196078,79.79135343
0.505882353,79.94780707
0.484313725,80.26071434
0.474509804,81.04298251
0.460784314,82.45106521
0.460784314,84.32850882
0.454901961,86.20595243
0.460784314,87.14467424
0.460784314,86.83176697
0.460784314,85.73659153
0.464705882,85.110777
0.470588235,84.79786973
0.464705882,84.79786973
0.480392157,84.64141609
0.490196078,84.48496246
0.584313725,84.17205519
0.680392157,83.70269429
0.766666667,83.07687975
0.68627451,82.29461158
0.454901961,81.19943614
0.043137255,80.1042607
-0.378431373,78.69617799
-0.417647059,77.44454892
-0.166666667,76.50582712
0.062745098,75.88001258
0.31372549,74.94129077
0.490196078,73.53320807
0.574509804,71.81221809
0.596078431,69.77832085
0.609803922,67.7444236
0.625490196,66.17988726
0.625490196,65.08471182
0.635294118,64.30244365
0.641176471,63.83308275
0.645098039,63.52017548
0.641176471,63.36372184
0.645098039,62.89436094
0.645098039,62.58145367
0.660784314,62.11209277
0.664705882,61.7991855
0.676470588,61.3298246
0.68627451,60.8604637
0.68627451,60.23464916
0.696078431,59.92174189
0.715686275,59.76528826
0.725490196,59.92174189
0.725490196,60.70401006
0.735294118,62.11209277
0.741176471,64.45889728
0.731372549,67.43151633
0.715686275,70.71704265
0.696078431,74.1590226
0.670588235,77.13164165
0.654901961,79.32199253
0.625490196,80.73007524
0.609803922,81.19943614
0.596078431,81.19943614
0.564705882,80.5736216
0.550980392,79.79135343
0.535294118,79.00908526
0.525490196,78.22681709
0.519607843,77.60100255
0.515686275,76.97518802
0.525490196,76.34937348
0.529411765,75.56710531
0.515686275,74.62838351
0.515686275,73.53320807
0.525490196,72.28157899
0.545098039,70.87349629
0.570588235,69.62186721
0.584313725,69.15250631
0.615686275,69.77832085
0.629411765,71.18640355
0.625490196,73.37675443
0.629411765,75.41065168
0.580392157,76.97518802
0.529411765,78.22681709
0.515686275,79.00908526
0.5,79.6348998
0.480392157,79.94780707
0.494117647,80.26071434
0.480392157,80.73007524
0.464705882,81.66879704
0.454901961,83.38978702
0.460784314,85.42368426
0.460784314,87.30112787
0.460784314,88.08339605
0.454901961,87.61403514
0.464705882,86.36240607
0.460784314,85.26723063
0.464705882,84.64141609
0.460784314,84.17205519
0.474509804,84.01560156
0.505882353,83.70269429
0.605882353,83.07687975
0.696078431,82.45106521
0.760784314,81.82525068
0.625490196,81.04298251
0.364705882,80.1042607
-0.096078431,78.85263163
-0.437254902,77.44454892
-0.32745098,76.50582712
-0.131372549,75.72355894
0.103921569,74.78483714
0.354901961,73.53320807
0.515686275,71.81221809
0.580392157,69.93477448
0.609803922,68.37023814
0.615686275,66.96215543
0.629411765,65.86697999
0.629411765,65.08471182
0.645098039,64.61535092
0.641176471,64.30244365
0.645098039,64.14599002
0.645098039,63.83308275
0.650980392,63.36372184
0.654901961,62.89436094
0.660784314,62.42500004
0.670588235,61.95563914
0.676470588,61.48627823
0.68627451,61.01691733
0.696078431,60.54755643
0.705882353,60.23464916
0.715686275,60.23464916
0.725490196,60.70401006
0.735294118,61.95563914
0.741176471,63.83308275
0.741176471,66.49279453
0.725490196,69.62186721
0.709803922,73.06384716
0.690196078,76.19291985
0.664705882,78.85263163
0.645098039,80.41716797
0.625490196,81.35588978
0.605882353,81.66879704
0.574509804,81.51234341
0.554901961,80.88652887
0.529411765,80.26071434
0.529411765,79.6348998
0.525490196,79.1655389
0.515686275,78.69617799
0.509803922,78.38327073
0.505882353,77.75745619
0.505882353,76.81873438
0.505882353,75.72355894
0.505882353,74.47192987
0.525490196,73.06384716
0.539215686,71.65576446
0.560784314,70.56058902
0.580392157,69.77832085
0.615686275,70.24768175
0.625490196,71.65576446
0.625490196,73.84611533
0.596078431,76.03646621
0.560784314,77.75745619
0.505882353,79.00908526
0.5,80.1042607
0.484313725,80.73007524
0.484313725,81.04298251
0.490196078,81.19943614
0.464705882,81.35588978
0.460784314,81.82525068
0.445098039,82.60751885
0.449019608,84.17205519
0.454901961,85.89304517
0.460784314,87.30112787
0.454901961,87.45758151
0.460784314,86.98822061
0.454901961,86.36240607
0.460784314,86.0494988
0.464705882,85.5801379
0.474509804,85.110777
0.515686275,84.79786973
0.609803922,84.32850882
0.721568627,84.01560156
0.745098039,83.54624065
0.570588235,82.76397248
0.249019608,81.82525068
-0.231372549,80.5736216
-0.452941176,79.1655389
-0.276470588,78.07036346
-0.092156863,77.13164165
0.164705882,76.34937348
0.4,75.09774441
0.539215686,73.37675443
0.584313725,71.65576446
0.615686275,70.09122811
0.619607843,68.68314541
0.629411765,67.43151633
0.641176471,66.49279453
0.650980392,65.86697999
0.645098039,65.24116545
0.650980392,64.92825819
0.654901961,64.45889728
0.664705882,63.98953638
0.664705882,63.36372184
0.670588235,62.89436094
0.680392157,62.42500004
0.68627451,62.11209277
0.696078431,61.64273187
0.705882353,61.3298246
0.715686275,61.17337097
0.715686275,61.17337097
0.741176471,61.64273187
0.750980392,62.73790731
0.754901961,64.61535092
0.741176471,67.11860906
0.735294118,70.24768175
0.715686275,73.53320807
0.705882353,76.66228075
0.670588235,79.32199253
0.645098039,80.88652887
0.625490196,81.82525068
0.6,81.98170431
0.574509804,81.66879704
0.560784314,81.04298251
0.529411765,80.41716797
0.529411765,79.6348998
0.515686275,79.00908526
0.525490196,78.22681709
0.519607843,77.60100255
0.519607843,76.81873438
0.509803922,75.88001258
0.509803922,74.78483714
0.505882353,73.53320807
0.525490196,72.28157899
0.554901961,70.87349629
0.574509804,69.93477448
0.6,69.77832085
0.619607843,70.56058902
0.625490196,72.59448626
0.619607843,74.78483714
0.596078431,76.81873438
0.545098039,78.38327073
0.515686275,79.32199253
0.5,79.79135343
0.494117647,80.26071434
0.5,80.5736216
0.480392157,80.73007524
0.470588235,80.88652887
0.464705882,81.66879704
0.454901961,83.23333339
0.460784314,85.42368426
0.460784314,87.30112787
0.460784314,87.92694241
0.460784314,87.45758151
0.470588235,86.5188597
0.460784314,85.73659153
0.470588235,85.110777
0.470588235,84.79786973
0.484313725,84.32850882
0.560784314,84.01560156
0.660784314,83.54624065
0.754901961,82.92042612
0.766666667,82.13815795
0.509803922,81.51234341
0.119607843,80.5736216
-0.32745098,79.32199253
-0.417647059,78.07036346
-0.201960784,76.81873438
0.003921569,75.88001258
0.264705882,75.25419804
0.454901961,74.00256897
0.560784314,72.43803263
0.596078431,70.71704265
0.615686275,68.99605267
0.625490196,67.43151633
0.629411765,66.17988726
0.629411765,65.24116545
0.650980392,64.61535092
0.641176471,64.30244365
0.650980392,63.98953638
0.645098039,63.67662911
0.654901961,63.20726821
0.664705882,62.73790731
0.670588235,62.2685464
0.670588235,61.7991855
0.690196078,61.01691733
0.696078431,60.39110279
0.7,59.92174189
0.715686275,59.76528826
0.721568627,60.07819553
0.735294118,60.8604637
0.731372549,62.2685464
0.741176471,64.61535092
0.725490196,67.58796997
0.715686275,70.87349629
0.696078431,74.1590226
0.680392157,76.97518802
0.654901961,79.00908526
0.641176471,80.41716797
0.605882353,81.04298251
0.6,81.19943614
0.570588235,80.73007524
0.550980392,80.1042607
0.535294118,79.47844617
0.525490196,78.85263163
0.519607843,78.07036346
0.519607843,77.28809529
0.509803922,76.50582712
0.515686275,75.72355894
0.5,74.78483714
0.505882353,73.6896617
0.505882353,72.59448626
0.529411765,71.18640355
0.564705882,70.09122811
0.574509804,69.15250631
0.605882353,68.99605267
0.625490196,69.93477448
0.625490196,71.65576446
0.605882353,73.84611533
0.580392157,76.19291985
0.525490196,78.69617799
0.515686275,80.88652887
0.490196078,82.45106521
0.494117647,82.92042612
0.484313725,82.13815795
0.480392157,81.19943614
0.460784314,80.88652887
0.449019608,81.35588978
0.454901961,82.76397248
0.460784314,84.79786973
0.460784314,86.83176697
0.460784314,88.08339605
0.460784314,87.77048878
0.460784314,86.36240607
0.460784314,84.95432336
0.470588235,84.01560156
0.464705882,83.70269429
0.494117647,83.38978702
0.584313725,82.76397248
0.68627451,82.13815795
0.754901961,81.51234341
0.654901961,80.88652887
0.419607843,80.26071434
-0.011764706,79.00908526
-0.392156863,77.75745619
-0.417647059,76.66228075
-0.150980392,75.88001258
0.062745098,74.94129077
0.323529412,73.6896617
0.490196078,72.12512536
0.570588235,70.40413538
0.584313725,68.68314541
0.605882353,66.96215543
0.6,65.71052636
0.625490196,64.77180455
0.619607843,64.30244365
0.635294118,63.98953638
0.629411765,63.83308275
0.645098039,63.67662911
0.645098039,63.52017548
0.654901961,63.05081458
0.664705882,62.58145367
0.654901961,62.11209277
0.670588235,61.3298246
0.676470588,60.70401006
0.690196078,60.07819553
0.696078431,59.60883462
0.709803922,59.45238099
0.721568627,59.60883462
0.735294118,60.54755643
0.731372549,62.2685464
0.741176471,64.77180455
0.725490196,67.90087724
0.715686275,71.18640355
0.690196078,74.31547624
0.664705882,77.13164165
0.645098039,79.1655389
0.625490196,80.5736216
0.6,81.19943614
0.584313725,81.04298251
0.560784314,80.41716797
0.539215686,79.6348998
0.529411765,78.85263163
0.525490196,78.38327073
0.515686275,77.91390982
0.509803922,77.44454892
0.505882353,76.66228075
0.515686275,75.72355894
0.509803922,74.78483714
0.505882353,73.53320807
0.519607843,72.28157899
0.550980392,70.87349629
0.574509804,69.30895994
0.590196078,68.2137845
0.619607843,68.05733087
0.635294118,69.30895994
0.641176471,71.49931082
0.609803922,74.00256897
0.580392157,76.19291985
0.525490196,77.75745619
0.515686275,78.53972436
0.490196078,79.32199253
0.5,79.94780707
0.490196078,80.5736216
0.474509804,80.88652887
0.460784314,81.35588978
0.460784314,82.13815795
0.449019608,83.70269429
0.454901961,85.73659153
0.449019608,87.45758151
0.460784314,87.92694241
0.464705882,87.14467424
0.460784314,86.0494988
0.470588235,85.110777
0.460784314,84.48496246
0.470588235,84.01560156
0.515686275,83.70269429
0.609803922,83.38978702
0.715686275,82.60751885
0.754901961,81.82525068
0.615686275,81.04298251
0.335294118,80.26071434
-0.150980392,79.32199253
-0.423529412,78.22681709
-0.288235294,77.28809529
-0.092156863,76.50582712
0.143137255,75.56710531
0.384313725,74.31547624
0.525490196,72.7509399
0.584313725,70.87349629
0.6,68.99605267
0.619607843,67.43151633
0.625490196,66.17988726
0.629411765,65.55407272
0.641176471,64.92825819
0.641176471,64.30244365
0.645098039,63.67662911
0.650980392,63.20726821
0.645098039,62.89436094
0.654901961,62.42500004
0.654901961,62.2685464
0.670588235,61.95563914
0.676470588,61.7991855
0.68627451,61.3298246
0.696078431,60.70401006
0.705882353,59.92174189
0.715686275,59.60883462
0.725490196,59.92174189
0.731372549,61.01691733
0.725490196,62.89436094
0.741176471,65.39761909
0.725490196,68.52669177
0.709803922,71.65576446
0.690196078,74.78483714
0.664705882,77.60100255
0.641176471,79.6348998
0.625490196,80.73007524
0.596078431,81.19943614
0.574509804,80.88652887
0.560784314,80.41716797
0.545098039,79.6348998
0.529411765,78.69617799
0.515686275,77.91390982
0.515686275,77.28809529
0.505882353,76.50582712
0.515686275,75.88001258
0.5,75.25419804
0.509803922,74.31547624
0.505882353,73.06384716
0.519607843,71.49931082
0.550980392,69.77832085
0.570588235,68.37023814
0.596078431,67.7444236
0.619607843,68.52669177
0.625490196,70.56058902
0.625490196,73.2203008
0.596078431,75.41065168
0.560784314,76.81873438
0.509803922,77.44454892
0.505882353,78.07036346
0.490196078,78.69617799
0.494117647,79.6348998
0.474509804,80.5736216
0.464705882,81.35588978
0.454901961,81.98170431
0.449019608,83.07687975
0.454901961,84.48496246
0.445098039,86.36240607
0.449019608,87.30112787
0.454901961,86.98822061
0.460784314,85.73659153
0.460784314,84.79786973
0.464705882,84.48496246
0.460784314,84.32850882
0.474509804,84.01560156
0.554901961,83.38978702
0.650980392,82.76397248
0.735294118,81.98170431
0.754901961,81.35588978
0.539215686,80.88652887
0.203921569,80.26071434
-0.276470588,79.32199253
-0.411764706,77.91390982
-0.231372549,76.50582712
-0.037254902,75.41065168
0.209803922,74.1590226
0.435294118,72.59448626
0.545098039,70.87349629
0.574509804,69.30895994
0.6,67.58796997
0.615686275,66.33634089
0.615686275,65.24116545
0.625490196,64.45889728
0.625490196,63.98953638
0.635294118,63.52017548
0.629411765,63.36372184
0.635294118,63.20726821
0.645098039,63.05081458
0.650980392,62.58145367
0.664705882,62.11209277
0.660784314,61.3298246
0.676470588,60.70401006
0.68627451,60.07819553
0.696078431,59.76528826
0.7,59.76528826
0.709803922,60.07819553
0.715686275,60.54755643
0.725490196,61.64273187
0.735294118,63.52017548
0.731372549,66.17988726
0.715686275,69.30895994
0.7,72.7509399
0.670588235,76.03646621
0.645098039,78.69617799
0.635294118,80.26071434
0.619607843,80.88652887
0.584313725,80.88652887
0.570588235,80.41716797
0.550980392,79.6348998
0.529411765,78.85263163
0.525490196,78.38327073
0.515686275,77.91390982
0.509803922,77.44454892
0.505882353,76.81873438
0.509803922,75.88001258
0.505882353,74.94129077
0.505882353,73.84611533
0.5,72.59448626
0.525490196,71.18640355
0.554901961,69.77832085
0.574509804,68.68314541
0.596078431,68.37023814
0.625490196,69.15250631
0.629411765,71.02994992
0.635294118,73.37675443
0.580392157,75.56710531
0.535294118,77.60100255
0.509803922,79.00908526
0.494117647,79.79135343
0.484313725,79.94780707
0.484313725,79.79135343
0.474509804,79.6348998
0.464705882,80.1042607
0.454901961,81.51234341
0.449019608,83.70269429
0.449019608,85.89304517
0.449019608,87.77048878
0.454901961,88.39630331
0.460784314,87.77048878
0.460784314,86.36240607
0.460784314,85.110777
0.464705882,84.32850882
0.464705882,83.70269429
0.484313725,83.23333339
0.570588235,82.92042612
0.676470588,82.45106521
0.745098039,82.13815795
0.676470588,81.51234341
0.439215686,80.73007524
0.01372549,79.6348998
-0.407843137,78.38327073
-0.452941176,77.13164165
-0.18627451,76.19291985
0.039215686,75.25419804
0.290196078,74.00256897
0.470588235,72.28157899
0.564705882,70.56058902
0.6,68.68314541
0.609803922,67.43151633
0.619607843,66.33634089
0.629411765,65.55407272
0.635294118,65.24116545
0.641176471,64.92825819
0.641176471,64.61535092
0.641176471,64.14599002
0.650980392,63.52017548
0.654901961,63.05081458
0.650980392,62.42500004
0.660784314,62.11209277
0.670588235,61.48627823
0.680392157,61.01691733
0.68627451,60.54755643
0.696078431,60.23464916
0.705882353,60.07819553
0.725490196,60.39110279
0.735294118,61.48627823
0.735294118,63.36372184
0.741176471,66.02343363
0.725490196,69.30895994
0.705882353,72.59448626
0.696078431,75.72355894
0.664705882,78.22681709
0.650980392,80.1042607
0.629411765,81.19943614
0.605882353,81.82525068
0.580392157,81.66879704
0.564705882,81.19943614
0.539215686,80.5736216
0.529411765,79.79135343
0.515686275,79.1655389
0.509803922,78.53972436
0.505882353,78.07036346
0.505882353,77.44454892
0.509803922,76.97518802
0.505882353,76.19291985
0.509803922,75.09774441
0.505882353,73.6896617
0.539215686,72.28157899
0.564705882,70.56058902
0.596078431,69.30895994
0.6,68.68314541
0.619607843,69.30895994
0.629411765,71.18640355
0.609803922,73.6896617
0.570588235,76.19291985
0.515686275,78.38327073
0.494117647,80.1042607
0.480392157,81.66879704
0.480392157,82.92042612
0.480392157,83.54624065
0.470588235,83.54624065
0.449019608,83.07687975
0.454901961,82.76397248
0.449019608,83.07687975
0.454901961,84.01560156
0.449019608,85.42368426
0.460784314,86.83176697
0.454901961,87.30112787
0.460784314,86.83176697
0.460784314,86.0494988
0.480392157,85.42368426
0.460784314,85.26723063
0.515686275,85.26723063
0.609803922,85.110777
0.709803922,84.48496246
0.750980392,83.70269429
0.590196078,82.92042612
0.278431373,81.98170431
-0.207843137,80.88652887
-0.452941176,79.94780707
-0.288235294,79.00908526
-0.105882353,78.07036346
0.139215686,76.81873438
0.384313725,75.41065168
0.535294118,73.6896617
0.584313725,71.96867172
0.615686275,70.40413538
0.619607843,69.15250631
0.625490196,68.05733087
0.641176471,66.8057018
0.629411765,65.71052636
0.645098039,64.92825819
0.645098039,64.30244365
0.650980392,63.98953638
0.654901961,63.98953638
0.664705882,63.98953638
0.660784314,63.83308275
0.676470588,63.52017548
0.670588235,63.05081458
0.696078431,62.2685464
0.7,61.48627823
0.709803922,61.01691733
0.721568627,60.8604637
0.735294118,61.3298246
0.741176471,62.2685464
0.741176471,64.14599002
0.741176471,66.64924816
0.731372549,69.77832085
0.705882353,73.06384716
0.696078431,76.19291985
0.670588235,78.69617799
0.641176471,80.5736216
0.625490196,81.51234341
0.6,81.66879704
0.580392157,81.51234341
0.560784314,81.04298251
0.550980392,80.41716797
0.529411765,79.6348998
0.525490196,79.00908526
0.515686275,78.38327073
0.515686275,77.75745619
0.509803922,76.66228075
0.515686275,75.56710531
0.509803922,74.31547624
0.525490196,73.2203008
0.519607843,72.12512536
0.564705882,70.87349629
0.574509804,69.77832085
0.615686275,69.15250631
0.625490196,69.62186721
0.641176471,71.18640355
0.619607843,73.53320807
0.596078431,75.88001258
0.535294118,77.91390982
0.515686275,79.32199253
0.494117647,80.41716797
0.484313725,80.88652887
0.5,80.88652887
0.484313725,80.73007524
0.464705882,80.73007524
0.460784314,81.04298251
0.460784314,82.13815795
0.454901961,83.85914792
0.460784314,85.89304517
0.454901961,87.30112787
0.464705882,87.14467424
0.464705882,86.20595243
0.470588235,85.26723063
0.460784314,84.79786973
0.480392157,84.79786973
0.490196078,84.79786973
0.574509804,84.64141609
0.670588235,84.17205519
0.754901961,83.70269429
0.696078431,82.76397248
0.490196078,81.98170431
0.084313725,80.88652887
-0.356862745,79.6348998
-0.42745098,78.38327073
-0.18627451,77.28809529
0.01372549,76.50582712
0.278431373,75.88001258
0.474509804,74.94129077
0.570588235,73.37675443
0.605882353,71.49931082
0.615686275,69.62186721
0.625490196,67.7444236
0.629411765,66.17988726
0.641176471,65.24116545
0.629411765,64.92825819
0.635294118,64.77180455
0.650980392,64.45889728
0.650980392,64.14599002
0.645098039,63.52017548
0.670588235,62.89436094
0.670588235,62.2685464
0.680392157,61.7991855
0.68627451,61.48627823
0.696078431,61.17337097
0.7,60.8604637
0.715686275,60.70401006
0.731372549,60.70401006
0.741176471,61.17337097
0.745098039,62.42500004
0.741176471,64.30244365
0.725490196,66.96215543
0.721568627,70.09122811
0.696078431,73.53320807
0.676470588,76.81873438
0.650980392,79.1655389
0.635294118,80.73007524
0.615686275,81.19943614
0.590196078,81.19943614
0.570588235,80.73007524
0.550980392,80.1042607
0.535294118,79.32199253
0.525490196,78.85263163
0.529411765,78.22681709
0.515686275,77.60100255
0.509803922,76.81873438
0.5,75.88001258
0.509803922,74.78483714
0.505882353,73.53320807
0.515686275,72.28157899
0.545098039,71.02994992
0.570588235,69.93477448
0.590196078,69.30895994
0.619607843,69.30895994
0.629411765,70.24768175
0.635294118,72.12512536
0.615686275,74.31547624
0.570588235,76.19291985
0.529411765,77.75745619
0.519607843,78.85263163
0.494117647,79.6348998
0.484313725,80.26071434
0.494117647,80.41716797
0.474509804,80.73007524
0.464705882,81.04298251
0.460784314,81.82525068
0.454901961,83.38978702
0.460784314,85.73659153
0.464705882,87.61403514
0.460784314,88.08339605
0.464705882,86.98822061
0.480392157,85.5801379
0.464705882,84.48496246
0.470588235,83.85914792
0.464705882,83.70269429
0.515686275,83.85914792
0.619607843,83.70269429
0.715686275,83.07687975
0.760784314,82.29461158
0.619607843,81.35588978
0.339215686,80.26071434
-0.162745098,79.00908526
-0.423529412,77.91390982
-0.288235294,76.97518802
-0.092156863,76.19291985
0.143137255,74.94129077
0.390196078,73.2203008
0.525490196,71.18640355
0.574509804,69.30895994
0.6,67.58796997
0.619607843,66.33634089
0.625490196,65.55407272
0.625490196,65.08471182
0.641176471,64.92825819
0.635294118,64.45889728
0.635294118,63.98953638
0.645098039,63.52017548
0.654901961,62.89436094
0.650980392,62.2685464
0.660784314,61.7991855
0.660784314,61.3298246
0.670588235,61.01691733
0.680392157,60.54755643
0.696078431,60.07819553
0.7,59.76528826
0.715686275,59.76528826
0.715686275,60.07819553
0.731372549,61.17337097
0.735294118,63.20726821
0.735294118,66.02343363
0.715686275,69.30895994
0.705882353,72.90739353
0.68627451,76.03646621
0.664705882,78.38327073
0.641176471,79.94780707
0.619607843,80.73007524
0.6,80.88652887
0.574509804,80.73007524
0.554901961,80.26071434
0.539215686,79.6348998
0.529411765,78.85263163
0.519607843,78.07036346
0.515686275,77.28809529
0.505882353,76.66228075
0.505882353,76.03646621
0.505882353,75.41065168
0.5,74.62838351
0.505882353,73.6896617
0.525490196,72.12512536
0.550980392,70.56058902
0.580392157,68.68314541
0.6,67.58796997
0.625490196,67.7444236
0.635294118,69.62186721
0.625490196,72.43803263
0.6,75.25419804
0.545098039,77.44454892
0.515686275,78.38327073
0.505882353,78.38327073
0.490196078,78.69617799
0.490196078,79.1655389
0.484313725,79.94780707
0.460784314,80.73007524
0.460784314,81.51234341
0.454901961,82.60751885
0.449019608,84.17205519
0.454901961,85.73659153
0.460784314,86.83176697
0.454901961,86.83176697
0.460784314,86.0494988
0.460784314,85.110777
0.464705882,84.48496246
0.470588235,84.32850882
0.484313725,84.01560156
0.560784314,83.38978702
0.654901961,82.76397248
0.745098039,82.45106521
0.754901961,82.13815795
0.525490196,81.66879704
0.164705882,80.88652887
-0.317647059,79.6348998
-0.42745098,78.07036346
-0.207843137,76.66228075
0.003921569,75.25419804
0.239215686,74.00256897
0.454901961,72.43803263
0.560784314,71.02994992
0.584313725,69.46541358
0.615686275,67.90087724
0.619607843,66.49279453
0.629411765,65.39761909
0.635294118,64.45889728
0.645098039,63.98953638
0.641176471,63.98953638
0.645098039,63.98953638
0.645098039,63.83308275
0.660784314,63.36372184
0.654901961,62.73790731
0.660784314,61.7991855
0.670588235,61.01691733
0.680392157,60.39110279
0.680392157,60.23464916
0.690196078,60.23464916
0.705882353,60.39110279
0.715686275,60.54755643
0.721568627,61.01691733
0.725490196,61.95563914
0.735294118,63.83308275
0.731372549,66.49279453
0.715686275,70.09122811
0.696078431,73.6896617
0.676470588,77.13164165
0.645098039,79.47844617
0.629411765,80.73007524
0.605882353,81.19943614
0.596078431,80.88652887
0.564705882,80.41716797
0.550980392,79.94780707
0.525490196,79.32199253
0.519607843,79.00908526
0.525490196,78.38327073
0.515686275,77.75745619
0.505882353,76.81873438
0.509803922,75.72355894
0.505882353,74.62838351
0.519607843,73.6896617
0.509803922,72.7509399
0.535294118,71.49931082
0.554901961,70.09122811
0.584313725,68.68314541
0.605882353,67.90087724
0.625490196,68.52669177
0.629411765,70.56058902
0.609803922,73.37675443
0.580392157,76.03646621
0.519607843,77.91390982
0.505882353,79.00908526
0.490196078,79.32199253
0.494117647,79.6348998
0.480392157,79.79135343
0.474509804,79.94780707
0.449019608,80.73007524
0.449019608,81.82525068
0.445098039,83.54624065
0.449019608,85.42368426
0.445098039,87.14467424
0.454901961,87.77048878
0.454901961,87.14467424
0.460784314,85.89304517
0.454901961,85.110777
0.449019608,84.48496246
0.460784314,84.17205519
0.494117647,83.85914792
0.584313725,83.38978702
0.68627451,82.76397248
0.745098039,81.98170431
0.635294118,81.51234341
0.403921569,81.19943614
-0.041176471,80.73007524
-0.417647059,79.79135343
-0.433333333,78.38327073
-0.147058824,76.97518802
0.074509804,75.72355894
0.329411765,74.47192987
0.490196078,73.2203008
0.564705882,71.81221809
0.584313725,70.24768175
0.605882353,68.68314541
0.619607843,66.96215543
0.625490196,65.55407272
0.625490196,64.30244365
0.635294118,63.67662911
0.629411765,63.36372184
0.645098039,63.67662911
0.645098039,63.83308275
0.645098039,63.67662911
0.650980392,63.05081458
0.660784314,62.2685464
0.670588235,61.48627823
0.680392157,60.8604637
0.690196078,60.54755643
0.68627451,60.39110279
0.709803922,60.54755643
0.696078431,60.8604637
0.741176471,61.48627823
0.735294118,62.58145367
0.731372549,64.45889728
0.715686275,67.11860906
0.705882353,70.40413538
0.68627451,74.00256897
0.670588235,77.44454892
0.641176471,79.79135343
0.625490196,81.04298251
0.6,81.35588978
0.584313725,80.88652887
0.550980392,80.26071434
0.554901961,79.6348998
0.529411765,79.1655389
0.529411765,78.85263163
0.509803922,78.22681709
0.505882353,77.44454892
0.509803922,76.50582712
0.505882353,75.41065168
0.515686275,74.31547624
0.505882353,73.2203008
0.515686275,72.12512536
0.545098039,70.87349629
0.570588235,69.46541358
0.590196078,68.2137845
0.619607843,67.7444236
0.629411765,68.68314541
0.641176471,70.87349629
0.6,73.6896617
0.570588235,76.50582712
0.525490196,78.22681709
0.509803922,79.00908526
0.484313725,79.32199253
0.494117647,79.6348998
0.490196078,79.94780707
0.474509804,80.26071434
0.460784314,80.88652887
0.460784314,82.29461158
0.460784314,84.01560156
0.460784314,86.0494988
0.460784314,87.61403514
0.464705882,88.08339605
0.460784314,87.61403514
0.460784314,86.36240607
0.460784314,85.26723063
0.464705882,84.79786973
0.474509804,84.32850882
0.529411765,84.01560156
0.629411765,83.54624065
0.725490196,82.92042612
0.754901961,82.29461158
0.564705882,81.82525068
0.258823529,81.35588978
-0.256862745,80.5736216
-0.447058824,79.32199253
-0.27254902,78.07036346
-0.066666667,76.66228075
0.174509804,75.25419804
0.409803922,73.6896617
0.539215686,72.12512536
0.596078431,70.56058902
0.609803922,69.15250631
